id,abstract,content,s_content,t_content,img,ref,click,share,good,edittime,tag,items,lemmaID,editor_goodVersionCount,editor_commitPassedCount,editor_level,editor_featuredLemmaCount,editor_createPassedCount,editor_commitTotalCount,editor_experience,editor_passRatio,flag
2155,623,16728,14,38,30,109,22938957,2299,27198,1417,1,7,121614,95.4,343928,6.28,76.04,2978,396609,15676.9,91.08,1
2156,609,14341,9,7,7,18,1741577,163,1656,133,2,1,121632,544.32,608736,7.48,177.16,12739.4,666577,687246000,85.84,1
2157,641,19190,9,19,25,52,13226089,9637,19154,463,2,18,198,436.28,526639,8.4,435.56,15975.8,605805,89314.3,87.68,1
2161,312,16351,15,29,29,34,4801101,544,3671,296,1,15,6143,441.16,202660,9.88,440.52,17329.6,229362,105739,93.48,1
2162,634,14416,14,34,13,82,7283979,459,6163,634,0,7,121726,146.2,514995,8.16,145.12,6198.72,594590,36765.9,87.04,1
2166,274,11121,12,25,18,6,1786250,241,1653,91,1,4,15280,18.2,478046,6.56,16.76,8538.84,533327,343612000,86.36,1
2167,643,16526,9,23,26,42,7796351,1304,6944,583,5,7,2676,40.92,173313,5.84,42.4,1823.32,199705,11731.4,81.16,1
2170,454,11891,5,7,30,38,9796130,754,7678,275,1,2,2967867,43.68,177898,6.56,43.72,2261.72,204383,17619.8,85.24,1
2171,448,18202,13,24,17,27,6512521,476,5324,489,1,4,5690,73.04,172440,6.64,68.72,1823.04,198907,18124.5,88.04,1
2172,544,14716,14,29,7,92,6496734,802,9537,1057,1,3,121865,16,340146,3.56,10.36,3158.64,392729,4296.64,83.08,1
2173,350,12193,14,38,15,35,8553299,375,3821,374,3,1,121885,49.12,347323,6.56,41.64,4187.4,400093,19367.6,86.88,1
2174,645,21748,14,63,15,21,15431081,924,12545,652,1,1,121904,25.76,680546,5.72,26.52,6007.68,785791,8434.36,81.4,1
2197,240,2474,10,4,30,12,7567730,128,5901,341,6,14,3962661,28.56,342915,5.88,18.08,3290.44,395663,7569.8,80.92,1
2200,680,23544,11,44,30,383,24508581,2115,54693,3924,0,4,122340,17.44,347370,7,17.16,4082.32,400314,20003.9,85.32,1
2203,486,20419,10,18,30,100,16044662,4011,69029,949,0,21,14251,678.28,536252,10,684.36,22171.8,615484,134619,87.84,1
2209,403,12983,8,15,10,36,1661968,43,1003,219,8,1,122489,95.12,414829,7.6,62.8,7173.12,468818,171826000,89,1
2210,617,14541,11,27,11,26,2490779,96,875,218,1,4,25271,91.28,358387,8.8,77.44,7923.76,411344,42032,88.16,1
2211,413,15199,9,18,13,44,14624833,2231,43927,893,1,10,63508,86.16,684753,6.12,79.8,5798.48,789954,16128.9,85.04,1
2212,555,21339,13,27,6,32,10890246,505,7308,828,0,1,132090,5.32,508309,4.52,5.56,4275.16,587156,211,82.96,1
2214,533,5511,8,2,8,9,9549410,795,1973,63,3,2,8762684,60.04,410371,6.4,58.76,5582.24,464489,171816000,83.96,1
2215,355,8887,6,15,9,7,4092801,445,5893,192,5,2,313363,16.04,513737,5.12,16.72,4398.8,592838,10878.2,84.96,1
2216,532,17763,10,31,9,72,17064777,1518,13347,721,1,15,44058,456.96,177120,7.32,110.84,2194.24,203856,33235.8,86.32,1
2219,590,14666,13,28,30,57,6195300,444,5626,1284,0,3,122642,28.96,516321,6.08,16.04,7260.84,595265,17391.6,84.64,1
2220,664,14174,6,14,23,74,7583387,497,9529,974,4,2,4606558,46.32,347646,8.04,44.44,4913.4,400400,24434.6,92.44,1
2222,457,10932,8,13,26,54,8011436,379,5678,403,5,4,2431429,22.36,352143,7.16,25.4,5330.24,404879,19626.8,92.48,1
2225,529,16676,10,27,12,87,43205693,5806,32092,1042,3,25,61872,641.96,345772,7.6,227.08,3370.28,398372,51642.7,87.2,1
2227,636,18859,6,18,30,25,7003242,386,7883,914,12,1,122748,31.6,176092,6.64,33.04,2652.2,202591,15194.5,88.2,1
2240,475,14884,10,31,21,16,7144294,666,6008,366,1,3,122963,28.88,480295,6.76,21.24,7472.96,535659,343610000,90.68,1
2243,445,10280,7,15,16,25,1619746,79,1682,395,6,1,1631715,66.24,180437,6.96,64.04,3199.52,207038,22981.5,92.28,1
2250,356,18850,8,13,27,13,2590923,109,2818,563,3,6,2117440,5.48,176925,5.32,5.4,1820.4,203316,7531.96,87.96,1
2252,215,10987,7,16,23,64,2416449,113,2466,446,4,3,10933110,184.92,173478,7.12,166.76,1655.88,199950,36583.9,92.28,1
2253,458,18676,7,19,25,51,3898572,232,4290,380,4,2,1631944,5.96,177730,5.24,5.96,2673.08,204140,9809.88,89.4,1
2255,320,8773,7,11,7,29,5945693,185,1082,83,4,8,3479943,2.12,172966,5.48,2.08,2128.4,199496,7124.28,82.88,1
2256,209,13358,8,24,30,106,2147055,107,1403,285,5,2,3464121,8.8,172639,5.72,9.2,2040.64,198966,8314.52,90.76,1
2262,571,19841,11,15,20,48,3669778,137,3318,527,4,1,4604932,50.6,175099,5.6,50.68,1476.96,201496,13200.2,90.2,1
2263,571,19841,11,15,20,48,3669760,137,3318,527,4,1,4604932,50.6,175099,5.6,50.68,1476.96,201496,13200.1,90.2,1
2264,270,11788,8,12,8,20,1665352,58,1692,209,4,3,4605095,8.16,243651,6.12,8.2,4014.48,271358,171809000,91.44,1
2271,647,6334,9,8,11,75,23809251,1469,32244,1028,5,7,28,37.24,354201,7.08,31.32,5012.64,407070,19815.8,90.96,1
2273,388,6303,8,4,2,29,1648711,67,1985,159,5,5,2906779,165.76,172839,6.88,155.76,1524.4,199312,30655,87.88,1
2275,372,7933,8,14,10,59,16512218,687,33170,791,2,23,17338,16.76,510129,5.4,9.52,4315.12,589093,3637.64,80.6,1
2276,233,6287,5,2,9,71,1214184,34,2849,203,5,1,822139,25.16,339645,5.84,25.04,2877.52,392313,5957.24,83.44,1
2280,300,4351,6,5,5,52,585045,25,766,214,5,2,2456654,26.64,187332,7.48,25.64,11211.4,213891,36995.5,92.32,1
2283,391,10457,8,26,9,86,16312783,1312,29110,972,0,14,7005,481.88,512359,5.64,116.04,4989.12,591340,30868.8,84.76,1
2286,382,7067,6,5,9,75,797989,29,592,86,5,1,5264370,25.56,172927,6.04,25.64,1529.68,199324,7405.92,89.48,1
2288,485,14725,9,31,14,96,6635506,2128,9919,545,3,18,17337,232.48,7662.2,8.28,161.96,43.24,7845.96,38207.3,93.6,1
2290,390,6285,7,2,9,81,3176998,134,642,145,4,1,123764,22.56,508386,5.64,22.68,4281.64,587240,3447.68,84.24,1
2291,191,3986,6,6,5,10,907231,30,47,10,3,1,1200981,44.6,1032330,8.8,35.5,30314.1,1167180,429532000,85.7,1
2293,287,20181,9,28,14,8,29299032,4458,71247,1596,4,20,1043,10.08,340001,5,10.88,2865.4,392641,2992.76,85.72,1
2296,271,14401,7,15,30,183,20397829,2081,4595,287,1,13,9087864,32.52,526847,8.56,30.96,9915.64,605968,38168.9,92.16,1
2297,337,8763,8,14,7,38,2739150,60,1795,222,5,18,2755075,9.24,184808,5.16,9.64,1513.04,211460,6057.56,86.28,1
2298,366,6570,7,9,4,42,15532732,88,23051,711,6,1,946780,8.2,521076,6.32,6.64,6495.48,600282,14240.4,85.16,1
2299,506,5272,7,5,30,10,30331161,421,45552,594,0,1,123909,113.04,343890,5.6,113.2,3275.48,396659,23441.8,84.72,1
2301,678,17404,14,37,24,118,11739101,394,10735,1297,0,1,123948,43.44,361892,8.6,33.04,9346.96,414890,45160.6,92.64,1
2304,649,18484,10,15,10,136,26955462,1264,33226,897,5,2,4510104,12.48,356290,7.68,12.12,7900.32,409181,30238.6,91.64,1
2312,351,12106,12,19,12,12,15110684,1515,21735,904,3,14,9416,71.28,415689,7.04,58.08,5695.56,469865,171826000,88.52,1
2317,649,18484,10,15,10,136,26952863,1260,33226,897,5,12,4510104,12.48,356288,7.68,12.12,7898.64,409177,30229.5,91.48,1
2319,354,10949,7,23,9,83,21857405,1691,39074,970,0,45,6083,59.64,171339,6.52,26.28,1486.8,197782,9434.64,89.72,1
2320,614,9563,6,8,4,79,862472,42,1547,208,6,2,4510879,170.44,4247.16,6.64,162.4,80.56,4433.68,30671.5,83.72,1
2323,231,9811,6,10,13,82,5655322,1003,13828,449,3,2,1251830,20.44,480247,6.36,16.28,7643.76,535655,343609000,85.6,1
2327,414,8891,7,2,8,59,2429093,65,3935,168,6,2,2710177,78.56,173759,6.16,75.64,2013.48,200142,18479.5,88.8,1
2328,236,5612,12,4,30,30,15731925,438,23930,374,5,12,5470006,15.28,180283,6.04,13,2547.88,206939,12696.8,76.68,1
2333,275,6244,6,5,2,67,867397,39,1990,153,6,1,4525361,19.6,238441,5.4,18.52,3610.6,266142,171806000,85.36,1
2339,341,5086,6,2,2,26,1992958,52,3081,171,5,1,8556507,121.32,237430,6.68,116.44,3894.16,265096,171823000,87.96,1
2344,419,17412,15,25,10,23,3231671,159,2391,325,1,3,13053,34.92,527062,6.44,25.2,6454.6,606267,22751.7,86.8,1
2346,382,7067,6,5,9,75,798053,29,592,86,5,1,5264370,25.56,172928,6.04,25.64,1529.68,199326,7409.32,89.24,1
2352,121,2882,7,2,29,9,1701429,12,1110,101,5,6,10970690,83.4,302078,6.08,83.04,5855.52,330987,343619000,81.08,1
2354,516,15059,13,31,30,54,9157507,625,10487,1474,1,17,13034,8.72,512613,5.44,6.04,6000.8,591648,9106.24,87.76,1
2355,674,8627,7,4,6,84,1414810,194,3055,90,5,6,636171,103.52,344984,6.84,99.84,4270.12,397661,24732.6,88.44,1
2360,255,5244,6,9,2,52,153538,7,449,66,2,1,6683948,4.68,242515,5.64,4.56,4046.24,270496,171808000,84.6,1
2365,369,4423,5,10,7,108,31922316,1584,51642,566,4,1,124988,16,533949,8.56,14.6,12218.4,613171,47131.4,88,1
2370,545,13638,9,17,17,196,6330482,835,23836,639,2,1,125079,145.56,347267,6.72,113.04,3028.8,400045,24172.2,89.24,1
2371,643,17093,14,46,12,104,3992569,223,3197,892,3,3,125098,54.12,508461,5.16,54.12,4335.76,587331,9557.24,85.8,1
2376,604,11057,8,18,13,16,8620020,3199,26487,596,1,28,24010,28.72,343876,5.36,28.12,3013.76,396692,7038.92,85.44,1
2379,382,4670,8,5,7,11,1351303,83,2414,226,1,2,265936,19.92,474947,5.8,19.44,7201.44,530152,343605000,83.6,1
2384,301,7600,8,16,10,24,2463550,246,2640,159,2,4,125288,185.2,481273,8.4,88.16,7699.4,536714,343627000,92.6,1
2389,633,19684,10,41,11,115,25542775,2616,31577,1205,0,14,6164,482.8,345972,6.32,129.96,3501.6,398916,35604.2,82.36,1
2394,500,7436,8,10,24,21,5236201,733,12299,187,1,4,63708,126.76,353332,8.16,106.48,3696.36,406173,27915.9,88.2,1
2398,635,21563,15,55,21,40,29434141,3200,52525,1518,5,5,125486,7.56,343068,6.2,8.44,3835.28,395778,9549.96,88,1
2402,364,2700,9,4,2,10,307857,37,117,24,3,2,650631,105.042,179728,5.75,16.8333,2458.79,207283,13834,93.9167,1
2403,645,21468,14,68,30,42,18956669,1547,20210,1057,1,6,125568,8.56,7322.76,7.12,6.52,24.48,7723.4,12918.2,86.68,1
2406,542,2061,6,5,30,38,8729823,91,12064,377,5,1,125626,10.88,679111,4.52,9.92,6293.44,784257,1096.32,86.4,1
2407,188,8913,8,2,4,11,7369345,289,14889,102,3,8,9768180,908.88,333732,12.28,701.48,6911.6,363185,343815000,94.48,1
2409,336,11148,7,29,7,81,8563258,476,17180,758,3,23,17342,140.72,515667,8,148.96,4526.4,594764,43235.2,87.84,1
2411,567,18085,15,40,24,101,12531370,584,16432,1395,1,5,125712,16.72,4694.4,5.04,12.44,1253.08,4774.04,10777.1,84.72,1
2412,45,45,6,16,11,22,706609,55,428,101,3,2,125743,78.96,671032,6.56,79.68,8624.32,753432,343614000,83.08,1
2424,448,13648,11,25,21,72,5844864,359,3300,351,4,2,125952,192.12,512939,7.28,192.52,4352.32,592268,37503.2,82.4,1
2431,635,18137,16,39,21,65,31765312,5661,71388,1437,0,15,128981,41.24,173708,5.84,41.28,2476.32,200144,14522.1,88.2,1
2436,609,20246,9,28,28,102,21560768,688,8865,744,3,3,2161759,129.08,346387,7.64,137.72,3076.24,399164,39668,90.2,1
2437,282,13153,11,11,11,69,578756,32,921,147,3,1,126171,352.76,519928,8.96,237.24,4318.72,598813,50484.3,92.04,1
2438,228,4134,7,9,23,22,10646591,55,11471,379,2,1,126189,75.52,683431,5.4,61.32,5808.48,788659,16169,76.64,1
2442,469,6698,6,11,7,30,3065903,119,3041,256,8,1,126264,17.36,348692,6,18.32,3903.08,401441,11731.8,88.6,1
2444,328,5604,7,15,10,60,993896,28,1205,130,3,5,1021255,131.72,176409,6.16,89.2,1463,202801,21696.3,86.32,1
2459,110,1398,7,2,30,14,4535908,27,4588,225,6,1,126548,50.64,580353,5.84,51.04,6646.76,660627,171811000,82.84,1
2469,282,6675,11,18,8,25,875021,77,836,147,2,3,75110,147.88,8757.44,7.12,142.52,316.16,9030.64,30675.9,85.84,1
2470,337,7531,12,18,15,40,724233,98,2991,73,1,1,1463471,26.64,306395,10.12,25.92,5121.48,334541,91990.7,95.8,1
2476,622,16541,6,16,30,36,11445073,4652,63842,873,5,9,9328,0,507389,2.36,0.12,4258.96,586168,-3168.96,83.2,1
2479,231,580,7,4,26,12,5825428,38,6982,40,6,12,8519865,88.28,406435,7.72,83.96,5038.76,460288,171819000,88.8,1
2482,669,15275,8,12,14,101,6255203,402,4138,663,12,3,18014,40.12,512906,5.24,25.44,4874.88,591802,6683.84,85.56,1
2490,567,6295,6,12,9,48,1680022,499,1581,181,9,1,126976,61.44,343189,5.56,60.28,3313.28,395843,18934.8,89,1
2491,433,7849,7,15,6,54,4440574,1300,6437,229,0,10,8870,270.36,180676,8.52,215.12,1731.6,207277,45880.9,88.8,1
2494,351,11295,8,18,18,25,1060601,116,3019,137,1,1,2046357,14.84,237577,5.92,14.28,3595.72,265272,171805000,87.28,1
2500,319,7604,7,2,6,54,9137381,355,8542,373,5,8,6344068,9.4,174968,5.64,7.84,2462.8,201447,10447.7,87.92,1
2501,383,5703,11,20,3,11,365486,27,250,37,1,1,1952291,54.36,355119,6.04,45.72,3635.4,408141,16755.7,90.88,1
2502,296,8030,13,34,16,12,1047977,41,921,118,2,1,127160,3.08,745726,4.96,3.36,7890.68,852175,171800000,78.32,1
2504,601,16480,14,37,16,28,14782485,1460,18186,766,3,3,152852,35.76,697511,7.76,30,11825.4,802976,37879.9,86.8,1
2506,356,20993,14,45,17,15,2540250,117,1420,195,1,1,127221,28,343603,5.6,29.6,2901.04,396322,9845.24,83.36,1
2511,430,10364,9,21,7,138,8958567,606,14487,640,3,10,7831,142.48,347550,6.96,113.92,2966.8,400352,25549.5,87.8,1
2514,253,18028,14,49,16,15,2009960,78,1283,129,1,1,127343,2.96,744351,5,3.12,7849.96,850767,171800000,80.64,1
2515,567,9886,9,22,8,122,7843728,1256,20998,1274,3,4,127359,182.8,685312,8.28,155.72,5930.96,790527,39323,89.56,1
2517,473,15950,6,21,9,61,21320045,2484,53324,1432,2,2,53906,132.24,346180,6.88,95.4,3053.44,398854,23499,88.96,1
2518,449,20001,9,33,14,126,5478815,534,13162,695,2,3,127407,336.96,349134,9.08,247.12,4193.28,401767,54410.8,92.64,1
2521,294,6471,8,14,8,37,4828823,577,14474,492,2,2,127462,176.52,416576,7.24,167.12,5388.96,470735,171832000,86.28,1
2522,542,15987,13,48,30,84,4773278,1006,8537,1079,0,2,37047,158.12,348672,8.88,145.8,3588.44,401599,43063.5,90.6,1
2523,437,10361,14,35,25,7,5603607,192,2876,213,2,3,127488,31.88,517592,6.24,26.32,4948.2,596656,12456.6,83.12,1
2527,295,6943,11,15,13,28,6767771,726,13999,518,3,4,127554,1.28,509218,4.32,1.56,4266.6,588086,691.84,88.48,1
2528,241,5074,5,10,8,15,2403512,146,3648,187,3,10,8473,139.72,312019,7.52,142.44,6006.52,341276,343627000,88.52,1
2529,512,21965,14,32,30,32,3789429,167,4540,370,2,1,127583,496.36,699812,9.04,499.44,19684.4,805210,100520,87.12,1
2535,599,22692,14,45,16,13,5096709,353,4939,304,3,2,1910574,6,177521,6.8,6.24,3169.32,204101,15380.8,87.72,1
2539,627,20907,13,40,26,91,33441901,4672,52348,2652,0,5,114606,29.68,171934,5.56,28.28,1468.88,198441,8053.48,89.28,1
2541,532,17763,10,31,9,72,17064342,1518,13347,721,1,2,44058,456.96,177121,7.32,110.84,2194.24,203856,33235.7,86.6,1
2543,451,3892,7,2,3,20,1941192,192,4512,240,4,1,127808,127.72,349764,8.76,70.6,4337.8,402653,39201.1,55.12,1
2544,363,13471,7,14,13,56,5884273,772,13502,597,2,3,127825,658.88,348088,8.52,242.52,3703.04,400805,59324.1,90.12,1
2545,627,21020,8,36,21,244,13100417,1147,30957,1297,5,7,127844,172,347932,8.12,180.32,3163.84,400756,52203.9,86.68,1
2546,269,18555,14,43,10,12,1999235,123,4434,127,1,1,127862,10.12,653781,6.08,11.8,8640.4,735261,343603000,82.08,1
2547,296,6370,4,11,17,25,25551368,879,38501,491,2,4,127881,38.84,416671,6.2,36.16,5564.8,470925,171820000,86.6,1
2548,650,13958,7,17,20,115,11815875,694,33751,914,10,1,127901,35.64,519282,4.76,29.64,6915.96,598229,15348.1,80.76,1
2556,526,5892,6,11,30,148,24698259,124,39791,693,4,2,128029,30.08,349287,6.8,29.24,4908.04,402253,17040.2,83.92,1
2559,551,13184,7,19,10,34,22485617,2860,41525,779,3,9,128084,131.64,251739,9.08,95.68,4729.04,279753,171840000,91.84,1
2565,344,3655,4,0,9,24,1424381,50,2508,111,3,1,128196,40,240008,6.8,21.6,4024.76,267758,171814000,86.44,1
2567,589,18316,6,9,30,67,35542414,4914,77243,720,6,4,1054,80.52,176774,8.52,49.56,2027.6,203848,29520.8,94.56,1
2568,362,10499,5,17,13,18,32477268,7626,86437,508,4,1,128234,58.16,348390,4.96,47.56,3271.12,401187,12980.4,76,1
2569,177,4567,9,19,2,21,592553,22,590,114,1,1,7260588,21.28,178805,5.16,16.92,2203.96,205331,9268.32,87.8,1
2570,465,13462,7,22,11,51,2517122,193,1871,178,3,1,80466,187.56,348554,8.96,198.48,3193.96,401404,58178,90.52,1
2572,442,7517,4,5,6,30,20917048,2164,29518,253,4,1,128301,12.76,519176,5.92,11.12,5078.36,598307,10175.1,87.72,1
2575,361,3737,8,7,5,10,766617,35,1026,279,2,1,128347,457.72,407509,5.16,102.36,5600.76,461430,171826000,83.56,1
2576,377,4363,6,5,6,20,4222599,9107,24501,183,1,17,5443,184.64,352089,6.92,172.52,3201.72,405136,34200.8,84.48,1
2577,306,7225,7,10,18,43,6751666,1379,4229,280,1,2,791,44.2,419997,6.96,39.72,8476.24,474004,171823000,89.32,1
2580,400,8976,7,11,13,40,3858470,554,14648,371,2,1,128400,40.32,508523,5.4,39.48,4441.6,587325,6526,83.88,1
2584,290,6392,9,6,3,32,3451819,829,14896,269,4,16,174112,52.64,577086,5.56,13.56,6846.76,657293,171806000,87.52,1
2585,669,15440,12,28,30,92,21170919,1030,22224,2793,0,7,128473,51.36,518382,6.68,7.36,5236.48,597485,14692.2,84.92,1
2587,504,17692,9,22,30,115,12457301,1228,31832,582,3,2,128498,60.2,680311,5.44,45.68,6047.28,785575,11859.4,82.68,1
2588,260,14288,14,35,12,9,1003888,214,798,102,2,1,128516,17.4,600955,6.04,20.52,6545.48,681258,171806000,81.08,1
2590,343,6955,10,8,6,11,4424950,550,8047,298,2,5,66071,1570.96,249800,7.88,478,6931.2,277710,171916000,92.44,1
2603,416,15899,13,54,14,12,1073657,75,852,124,1,2,128719,14.08,680984,5.08,12.96,6165.68,786199,3646.24,80.08,1
2604,648,12765,7,13,6,43,2816179,96,1868,606,10,1,128735,13.48,535151,5.44,11.36,4929.04,614566,10921.8,83.2,1
2607,632,20993,14,23,30,82,25656365,2077,42527,1238,1,4,128775,33.56,521000,7.08,28.36,7264.28,600146,22437.3,88.08,1
2610,711,8909,7,12,30,275,73626783,309,417283,4815,10,2,129156,246.56,181028,9.16,241.08,3576.96,207647,60691.9,92,1
2611,214,6102,9,6,0,14,3753866,97,3746,57,6,5,982419,310.52,187465,8.28,250.24,2086.2,214103,77345.2,92.68,1
2613,479,11607,6,10,27,36,6400564,443,4243,316,3,7,84549,514.24,357275,8.72,520.04,16716.2,410086,99300.6,86.56,1
2614,542,2061,6,5,30,38,8730792,91,12064,377,5,1,125626,10.88,679108,4.52,9.92,6293.44,784257,1096.92,86.48,1
2615,188,7091,5,14,19,28,2223963,309,2830,186,4,1,128888,624.88,368844,9.92,631.52,19420.1,421910,121950,89.72,1
2616,335,4700,7,2,1,13,2581404,188,3539,241,4,3,128906,155.88,11215.8,5.4,41.36,494.6,11458.4,16801.8,81.32,1
2618,411,13189,9,15,8,61,8859200,4641,12954,303,0,10,17355,157.96,344618,7.2,107.16,2931.2,397291,24961,86,1
2621,635,18137,16,39,21,65,31759386,5661,71367,1437,0,15,128981,41.24,173706,5.84,41.28,2475.96,200141,14518.2,88.08,1
2624,613,13365,10,14,24,80,14269563,745,39421,511,1,13,66392,9.84,174925,5.72,9.92,2133.04,201416,10210.3,87.84,1
2625,339,17457,14,52,17,9,3404824,351,1251,177,0,1,6942399,7.16,349538,5.28,7.36,3481.68,402340,8171.52,81.64,1
2632,711,8909,7,12,30,275,73627861,309,417283,4815,10,1,129156,246.56,181028,9.16,241.08,3576.96,207647,60692.6,92,1
2634,493,18105,14,43,9,60,5151381,170,2534,513,0,1,306003,11.52,356668,7.52,9.08,10168.5,409453,32821.8,90.84,1
2637,722,10110,6,13,0,308,361764111,636,26688,1493,6,1,129239,2.56,509440,5.08,2.16,4572,588370,1482.92,88.24,1
2641,576,14014,15,42,14,12,2697940,121,1259,166,2,1,129306,3.28,510057,5.2,3.44,4337.12,588998,2137.12,82.08,1
2642,589,15066,14,37,30,56,10690930,519,16727,914,0,3,177863,1.32,681614,4.92,0.84,7823.72,786893,6609.44,80.32,1
2643,291,5828,6,11,7,32,1647935,137,1981,162,3,6,64979,69.72,174446,5.68,60.72,1636.68,200908,14788.2,83.6,1
2645,527,18327,15,45,10,15,3839261,276,2155,263,0,1,129361,13.44,509562,5.24,13.84,4297.44,588461,3378.72,82.48,1
2647,531,20968,13,29,24,48,7417696,506,5493,644,2,3,7351,519.12,360119,8.8,524.92,16754.6,413086,100339,85.4,1
2652,649,20723,10,27,23,260,15715618,842,10251,629,0,9,129493,991.68,517506,6.84,260.68,5781.72,596591,67766.4,80.44,1
2653,623,19445,9,20,14,184,14693024,1106,12057,563,3,14,5321,93.56,517098,5.68,72.24,4874.8,596324,20717.8,78.88,1
2654,522,16923,13,38,13,14,2663039,96,1208,157,1,1,129520,3.04,678438,4.76,3.32,5777.52,783621,44.6,78.24,1
2659,448,18202,13,24,17,27,6513142,476,5324,489,1,4,5690,73.2,172441,6.64,68.88,1823.12,198909,18153.4,88,1
2664,472,9190,5,16,8,56,4428536,722,6712,231,0,11,17359,88.08,342799,6.44,63.36,2961.96,395493,16744.6,85,1
2665,522,18111,13,40,15,26,3319894,220,1621,205,1,1,129742,33.72,849856,5.68,34.48,7447.76,981288,8721,82.08,1
2666,210,2948,9,4,0,12,3407529,132,3810,89,6,25,17781,122.28,877787,6.4,107.24,12251.3,986765,515421000,83.36,1
2669,146,6172,6,10,5,35,9480322,510,12915,415,2,18,8724,144.68,177619,7.56,112.16,1781,204178,29352.2,86.84,1
2670,105,8247,8,5,4,5,1347315,1061,3209,86,4,36,85339,57.68,171841,4.84,37.84,2153.92,198251,12289.6,86.64,1
2672,484,12579,7,21,7,30,12303274,540,8121,407,1,2,378781,104.32,350119,6.92,98.04,3054.24,402940,28357.2,87,1
2673,469,13039,14,43,16,16,2835376,220,1990,270,1,1,129860,3.2,680062,5.24,3.28,5991.64,785280,2677.76,79.36,1
2675,387,19820,9,21,17,42,3764456,394,10469,403,3,1,129889,54.76,69676,6.68,19.68,2320.08,71184.1,171809000,85,1
2678,632,7397,7,10,6,30,1566534,91,964,327,10,1,129942,18.8,175039,3.76,18.92,1945.92,201435,5473.08,86.2,1
2680,605,17326,15,43,10,23,10259801,600,5208,332,1,1,129972,4.6,681814,5.32,4.8,6624.08,787004,5082.52,79.96,1
2683,485,9207,7,13,9,92,5460064,216,2254,421,11,1,130027,59.28,354188,6.8,55.36,4077.08,407024,26565.6,88.96,1
2684,593,19092,12,34,24,64,9876137,695,12032,223,2,6,130045,98.36,351173,7.76,96.28,4666.84,404128,28952.9,88.72,1
2686,530,16622,9,25,12,68,17701053,674,15368,971,3,4,2163158,558.28,349172,8.08,216.88,3577.92,401988,59507,88.12,1
2690,335,14641,14,33,15,8,6831796,444,4590,663,2,1,130158,3.64,509755,4.92,4.08,4279.44,588804,1478.68,80.48,1
2693,513,20421,6,18,16,48,12277484,3111,13871,568,2,3,6219,614.16,369942,10.76,605.92,18492.4,423079,124945,92,1
2703,355,5553,6,15,5,40,1883397,134,1694,206,0,5,18122,204.32,483299,8.32,178.2,7402.44,538711,343638000,89.2,1
2706,370,10810,14,30,12,13,2789028,710,2852,115,1,1,130417,18.52,858466,5.52,17.08,8569.52,989984,8868.68,79.72,1
2709,295,1309,7,6,30,12,34560559,3454,25448,734,5,6,5995778,11.08,509085,4.72,8.68,4280.24,588088,3266.72,76.76,1
2714,328,2139,6,4,26,37,1715038,48,3630,133,5,1,5148147,94.88,188458,7.48,81.6,1849.2,215091,20717.1,92.28,1
2723,552,10625,13,24,8,53,8669693,320,11746,185,2,1,130701,88.6,348842,7.04,55.72,4490.6,401605,26876.8,90.32,1
2725,329,18790,9,24,16,24,4449218,557,9816,425,1,1,130741,37.8,134335,6.48,27.76,4414.44,137024,343609000,87.6,1
2727,410,7472,7,20,6,47,2312387,74787,252913,217,3,9,7048,85.96,342641,6.48,58.2,2883,395382,14595.1,86.44,1
2729,226,17542,8,28,28,26,1617793,119,2361,200,3,7,130795,151.56,174917,8.52,151,2501.28,202363,36361,92.28,1
2739,605,16523,8,20,12,25,2553282,300,2633,229,2,1,130960,38.16,371444,6.64,32.48,7999.48,401693,515409000,87.56,1
2742,309,14408,9,13,17,121,7874931,515,3580,400,2,2,131150,8.36,677628,3.72,7.44,5715.52,782757,-1382.6,59.76,1
2745,309,14408,9,13,17,121,7873291,515,3580,400,2,4,131150,8.36,677631,3.72,7.44,5715.52,782757,-1382.76,59.6,1
2747,218,12590,8,26,10,0,2337382,327,5763,296,2,1,131111,36.08,237641,5.68,36.04,3597.44,265461,171809000,72.04,1
2749,309,14408,9,13,17,121,7874975,515,3580,400,2,10,131150,8.36,677628,3.72,7.44,5715.52,782757,-1382.6,59.76,1
2752,297,1092,4,2,2,40,1635611,108,1794,39,3,43,15849645,413.44,194080,10.28,394.6,3392.88,220788,102698,92.68,1
